-0.026791893,0.000958735,0.027601202,0.036450357,0.026798574,0.053783811,0.038365774,-0.047243152,-0.009485845,0.017601144,0.002805529,-0.001927053,-0.03793317,0.004179673,0.076400101,-0.040780074,-0.005519667,-0.044595826,-0.05526709,0.011505811,0.006803829,0.01257388,0.002426198,-0.060471089,-0.062543003,0.0174618,0.060034775,0.037406854,-0.036587933,-0.034028434,-0.012479122,-0.036839443,0.012754633,0.008714214,-0.034647114,-0.012582929,-0.04190419,-0.005797347,-0.033457104,-0.000461394,0.030121373,-0.016469393,0.016480536,-0.002991232,-0.02235701,-0.027854409,-0.046783532,0.024907646
-0.026791893,0.000958735,0.027601202,0.036450357,0.026798574,0.053783811,0.038365774,-0.047243152,-0.009485845,0.017601144,0.002805529,-0.001927053,-0.03793317,0.004179673,0.076400101,-0.040780074,-0.005519667,-0.044595826,-0.05526709,0.011505811,0.006803829,0.01257388,0.002426198,-0.060471089,-0.062543003,0.0174618,0.060034775,0.037406854,-0.036587933,-0.034028434,-0.012479122,-0.036839443,0.012754633,0.008714214,-0.034647114,-0.012582929,-0.04190419,-0.005797347,-0.033457104,-0.000461394,0.030121373,-0.016469393,0.016480536,-0.002991232,-0.02235701,-0.027854409,-0.046783532,0.024907646
-0.026791893,0.000958735,0.027601202,0.036450357,0.026798574,0.053783811,0.038365774,-0.047243152,-0.009485845,0.017601144,0.002805529,-0.001927053,-0.03793317,0.004179673,0.076400101,-0.040780074,-0.005519667,-0.044595826,-0.05526709,0.011505811,0.006803829,0.01257388,0.002426198,-0.060471089,-0.062543003,0.0174618,0.060034775,0.037406854,-0.036587933,-0.034028434,-0.012479122,-0.036839443,0.012754633,0.008714214,-0.034647114,-0.012582929,-0.04190419,-0.005797347,-0.033457104,-0.000461394,0.030121373,-0.016469393,0.016480536,-0.002991232,-0.02235701,-0.027854409,-0.046783532,0.024907646
-0.033608645,0.000200048,0.025658239,0.033293498,0.025530451,0.042348476,0.030875049,-0.047052557,-0.00889942,0.016638457,0.002577339,-0.001846422,-0.034677262,0.005410604,0.070046821,-0.034913449,-0.005737589,-0.04571142,-0.049725241,0.009883378,0.005561995,0.010936531,0.002048562,-0.048477106,-0.055327787,0.016281279,0.048594232,0.038161279,-0.040198912,-0.030027029,-0.0107099,-0.034070858,0.01071931,0.008958088,-0.031476717,-0.008815867,-0.038450756,-0.00275627,-0.045501239,-0.001178189,0.022642131,-0.015071735,0.015597978,-0.003318756,-0.018953839,-0.025175048,-0.042261272,0.022960355
-0.033608645,0.000200048,0.025658239,0.033293498,0.025530451,0.042348476,0.030875049,-0.047052557,-0.00889942,0.016638457,0.002577339,-0.001846422,-0.034677262,0.005410604,0.070046821,-0.034913449,-0.005737589,-0.04571142,-0.049725241,0.009883378,0.005561995,0.010936531,0.002048562,-0.048477106,-0.055327787,0.016281279,0.048594232,0.038161279,-0.040198912,-0.030027029,-0.0107099,-0.034070858,0.01071931,0.008958088,-0.031476717,-0.008815867,-0.038450756,-0.00275627,-0.045501239,-0.001178189,0.022642131,-0.015071735,0.015597978,-0.003318756,-0.018953839,-0.025175048,-0.042261272,0.022960355
-0.033608645,0.000200048,0.025658239,0.033293498,0.025530451,0.042348476,0.030875049,-0.047052557,-0.00889942,0.016638457,0.002577339,-0.001846422,-0.034677262,0.005410604,0.070046821,-0.034913449,-0.005737589,-0.04571142,-0.049725241,0.009883378,0.005561995,0.010936531,0.002048562,-0.048477106,-0.055327787,0.016281279,0.048594232,0.038161279,-0.040198912,-0.030027029,-0.0107099,-0.034070858,0.01071931,0.008958088,-0.031476717,-0.008815867,-0.038450756,-0.00275627,-0.045501239,-0.001178189,0.022642131,-0.015071735,0.015597978,-0.003318756,-0.018953839,-0.025175048,-0.042261272,0.022960355
-0.033608645,0.000200048,0.025658239,0.033293498,0.025530451,0.042348476,0.030875049,-0.047052557,-0.00889942,0.016638457,0.002577339,-0.001846422,-0.034677262,0.005410604,0.070046821,-0.034913449,-0.005737589,-0.04571142,-0.049725241,0.009883378,0.005561995,0.010936531,0.002048562,-0.048477106,-0.055327787,0.016281279,0.048594232,0.038161279,-0.040198912,-0.030027029,-0.0107099,-0.034070858,0.01071931,0.008958088,-0.031476717,-0.008815867,-0.038450756,-0.00275627,-0.045501239,-0.001178189,0.022642131,-0.015071735,0.015597978,-0.003318756,-0.018953839,-0.025175048,-0.042261272,0.022960355
-0.033608645,0.000200048,0.025658239,0.033293498,0.025530451,0.042348476,0.030875049,-0.047052557,-0.00889942,0.016638457,0.002577339,-0.001846422,-0.034677262,0.005410604,0.070046821,-0.034913449,-0.005737589,-0.04571142,-0.049725241,0.009883378,0.005561995,0.010936531,0.002048562,-0.048477106,-0.055327787,0.016281279,0.048594232,0.038161279,-0.040198912,-0.030027029,-0.0107099,-0.034070858,0.01071931,0.008958088,-0.031476717,-0.008815867,-0.038450756,-0.00275627,-0.045501239,-0.001178189,0.022642131,-0.015071735,0.015597978,-0.003318756,-0.018953839,-0.025175048,-0.042261272,0.022960355
-0.030857984,0.000398128,0.031237773,0.032530651,0.025051274,0.049218759,0.037209032,-0.051025173,-0.010499561,0.017090807,0.003423752,-0.001685246,-0.035579191,0.006728634,0.072062581,-0.039371437,-0.006747329,-0.047613431,-0.054655365,0.012188022,0.005591984,0.012242608,0.001125669,-0.049902303,-0.059162145,0.017112255,0.055216565,0.035448977,-0.04261691,-0.02816426,-0.011212147,-0.034962971,0.010671347,0.009360634,-0.032080769,-0.010076138,-0.040321002,-0.0027076,-0.03671592,-0.000613107,0.029944087,-0.015599754,0.016035393,-0.002851486,-0.021485411,-0.022972692,-0.046940472,0.024581873
-0.030857984,0.000398128,0.031237773,0.032530651,0.025051274,0.049218759,0.037209032,-0.051025173,-0.010499561,0.017090807,0.003423752,-0.001685246,-0.035579191,0.006728634,0.072062581,-0.039371437,-0.006747329,-0.047613431,-0.054655365,0.012188022,0.005591984,0.012242608,0.001125669,-0.049902303,-0.059162145,0.017112255,0.055216565,0.035448977,-0.04261691,-0.02816426,-0.011212147,-0.034962971,0.010671347,0.009360634,-0.032080769,-0.010076138,-0.040321002,-0.0027076,-0.03671592,-0.000613107,0.029944087,-0.015599754,0.016035393,-0.002851486,-0.021485411,-0.022972692,-0.046940472,0.024581873
