0.069913435,0.046344473,0.070887567,0.099275506,0.058569657,0.043882373,0.068895061,0.070282838,0.025281791,0.013856722,0.052734373,0.006521805,2.22E-16,0.046516118,0.089280829,0.08758517,0.060356719,0.028424725,0.058199806,0.021662322,0.038560886,0.107910739,0.052171807,0.112700511,0.004891717,0.057498299,0.041969719,0.10457354,2.22E-16,0.004958757,0.042084533,0.01079948,0.023584938,0.039540311,0.007386893,0.076912128,0.010927653,0.059000593,0.092255169,0.043007843,0.004694646,0.012654881,0.058570417,0.048695692,0.065010409,0.036010916,0.004801236,0.085384483
0.097468535,2.22E-16,0.06902201,0.006601875,0.079517241,0.080628238,0.047544607,0.093216407,0.070697869,0.030670241,0.056435316,0.028097078,2.22E-16,0.038141578,0.051950909,0.09036041,0.036657912,0.020397776,0.04571543,0.028655092,0.035338325,0.041974212,0.055702045,0.111218061,2.22E-16,0.050694518,0.084077582,0.098390866,0.016599518,0.000140746,0.038723023,0.077486888,0.005244633,0.03752904,0.003061068,0.104506222,0.020751302,0.060109568,0.099438165,0.009627822,0.013184775,0.021956083,0.071576225,0.023142005,0.07024327,0.027660361,2.22E-16,0.085580433
0.083859792,0.033576163,0.063382879,0.085587631,0.063253487,0.082983027,0.065227711,0.114578409,0.015095702,0.019077628,0.057128422,0.001285872,2.22E-16,0.056250545,0.106966594,0.070004988,0.052219578,0.029545204,0.061083222,0.0148396,0.039725569,0.100989819,0.058843146,0.113662652,0.00202972,0.071368442,0.015227138,0.071327201,2.22E-16,0.025493193,0.080118062,0.051899921,0.02494954,0.031889677,0.004620913,0.025270858,0.007860273,0.041755489,0.093922639,0.019711544,0.015597805,0.018357005,0.056485812,0.024875644,0.069162951,0.009306728,2.22E-16,0.08365014
0.039683729,0.030487417,0.02386919,0.046013549,0.056685687,0.011370194,0.081434647,0.111573326,0.024887679,0.016869417,0.014941836,2.22E-16,4.20E-05,0.111589674,0.100218086,0.017240587,0.042920915,0.034310558,0.046447826,0.034300447,0.04188467,0.038829585,0.028586729,0.084965246,0.012381892,0.020094498,0.017366118,0.007645374,0.002145872,2.22E-16,0.009914233,0.012295175,0.02073075,0.042450375,2.22E-16,0.016226981,0.044030193,0.089482367,0.07099361,0.000413521,0.109556394,0.016913567,0.046844818,0.032762546,0.073260809,0.089236279,2.22E-16,0.123135677
0.091991909,0.096356123,0.039553449,0.052570379,0.052091856,0.079169723,0.052775686,0.008577317,0.052593245,0.019473896,0.074682165,0.000200747,2.22E-16,0.062637613,0.057334603,0.055088397,0.041234993,0.035750513,0.066278318,0.07194772,0.015439907,0.009137978,0.026099376,0.067128995,2.22E-16,0.00326845,0.105433768,0.058717898,0.038122593,2.22E-16,0.048140647,0.064158383,0.000320151,0.028437631,2.22E-16,0.071007338,0.008062955,0.095536701,0.066076213,0.046866137,0.10486336,0.026162875,0.044985386,0.06294558,0.083509054,0.055686892,2.22E-16,0.131158643
0.051930132,0.081587087,0.038622781,0.053873702,0.041804986,0.056606559,0.068573968,0.010145403,0.007003608,0.018633307,0.027237725,2.22E-16,0.002301353,0.053377527,0.121432454,0.029221558,0.068388493,0.027540056,0.061297768,0.069646037,0.024550981,0.019865442,0.033008452,0.070134352,0.010899873,0.032179649,0.074600709,0.086673856,2.22E-16,2.22E-16,0.019405221,0.089993449,0.016156003,0.032343849,2.22E-16,0.004213419,0.006213539,0.06380394,0.072054637,0.074983204,0.112706874,0.028936978,0.047968943,0.008355715,0.081419872,0.02842458,0.030040284,0.123968553
0.014954166,0.026294186,0.026039491,0.05068229,0.049816863,0.026089631,0.058219712,0.111428709,0.073695279,0.00962635,0.045003456,2.22E-16,0.000898492,0.098234255,0.064672551,0.03668507,0.050535922,0.038573695,0.052505705,0.087122618,0.034934171,0.025614741,0.026555407,0.074041148,2.22E-16,0.047462428,0.100279628,0.099749673,0.055896438,2.22E-16,0.05415799,0.016199872,2.22E-16,0.035052884,2.22E-16,0.040865055,0.043797434,0.115269829,0.055299122,2.22E-16,0.014657836,0.014466325,0.027217035,0.048324578,0.087217902,0.101343232,2.22E-16,0.124399615
0.050676935,0.033626435,0.028189296,0.102183847,0.052661685,0.048847576,0.064145173,0.044112434,0.045068145,0.026570312,0.010997465,0.02673854,2.22E-16,0.112642585,0.102496745,0.011630501,0.041068561,0.045614154,0.069853022,0.050212633,0.036034353,0.013052367,0.015342632,0.068207957,2.22E-16,0.0195039,0.029551077,0.012975026,0.016931617,2.22E-16,0.067594926,0.093581196,0.00441576,0.032728743,2.22E-16,0.102593472,0.009625933,0.109883219,0.061808654,0.039677231,0.047545977,0.04644154,0.047192789,0.03814474,0.077216997,0.04091934,0.000147912,0.112989591
0.010657994,0.1070422,0.042861433,0.075899332,0.057987443,0.054366794,0.064613588,0.065061742,0.073739389,0.065539141,0.014409505,2.22E-16,2.22E-16,0.053797081,0.085086513,0.020051871,0.046945305,0.025013638,0.039877376,0.088691737,0.054678233,0.012099172,0.05416636,0.073930767,0.01055989,0.010310259,0.105274491,0.055567237,2.22E-16,2.22E-16,0.024438563,0.104792056,0.021854345,0.045789461,2.22E-16,0.012111337,2.22E-16,0.053147981,0.051841154,0.021291491,0.040358901,0.020038907,0.066572017,0.006910651,0.072934429,0.029645519,0.032567048,0.090254363
0.03119553,0.105387845,0.03670779,0.104426799,0.069526112,0.106994216,0.079721459,0.071034773,0.049463888,0.074893349,0.00030387,2.22E-16,2.22E-16,0.090465481,0.065304965,2.22E-16,0.03272641,0.040682273,0.048841869,0.081476079,0.032592372,0.098646672,0.052491352,0.066584278,0.003016943,0.088384364,0.063276934,0.003658626,0.053612771,2.22E-16,0.0037151,0.008629081,0.00032939,0.042280792,4.55E-06,0.064982063,2.22E-16,0.103046389,0.058353646,0.095661768,0.009008903,0.006869327,0.051554623,0.063017563,0.052043334,0.053055887,3.12E-05,0.08941048
