0.100550878,2.22E-16,0.081948963,0.007047609,0.020623915,0.040233103,0.074263207,0.073089903,0.107444509,0.073116472,2.22E-16,2.22E-16,0.007606383,0.002286459,0.077894893,0.022139122,0.028308555,0.087449402,0.102450866,0.055146552,0.028117196,0.082549861,0.083256221,0.025890781,0.000227545,0.126607455,0.070261072,2.22E-16,0.018212056,0.006551414,0.077969984,0.106712619,0.027557342,0.076040146,0.018723088,2.22E-16,0.069675075,2.22E-16,0.108014467,0.11863286,2.22E-16,0.077620648,0.027143828,0.008591584,0.009901415,2.22E-16,0.0022988,2.22E-16,0
0.080320603,0.013881256,0.070316097,0.00037679,0.049638779,0.048932077,0.080002666,0.06036909,0.076047842,0.087264607,2.22E-16,0.001383099,0.000887645,2.22E-16,0.085065477,0.020091683,0.005708179,0.059108995,0.086929672,0.06287839,0.025415869,0.06693045,0.096059245,0.047088897,0.031926444,0.125613496,0.07176906,0.012625188,0.006596422,0.018490262,0.0915117,0.10360606,0.027460893,0.052684085,0.035158715,2.22E-16,0.047053818,0.022417876,0.098531153,0.107381674,2.22E-16,0.099410381,0.054271776,0.019232692,0.012802592,0.011396108,0.001428825,2.22E-16,0
0.058295675,0.0119488,0.044934575,2.22E-16,0.048503301,0.059207334,0.070503339,0.050425021,0.09535183,0.095807278,2.22E-16,0.004289575,0.010225982,0.001703111,0.069888722,0.035195321,0.02410303,0.060674613,0.089468421,0.082052296,0.024187928,0.061606826,0.107166383,0.063783157,0.076543798,0.135085322,0.03641206,0.007368212,2.22E-16,0.023285837,0.042838376,0.104161582,0.048904389,0.098261211,0.051754074,2.22E-16,0.057202907,0.033322115,0.083734662,0.062237277,2.22E-16,0.103993042,0.044170468,0.01994968,0.023946223,0.00626038,0.011896131,0.001979332,0
0.096168594,0.000399789,0.070042186,2.22E-16,0.080451515,0.060246936,0.096122133,0.056964574,0.106876243,0.118963436,2.22E-16,2.22E-16,0.004832845,2.22E-16,0.002114544,0.027448224,0.009706316,0.070228044,0.086294172,0.038007897,0.030149076,0.062239583,0.095656405,0.039639938,0.085520369,0.138684733,0.088228578,0.005772953,0.007396894,0.033809888,0.117279704,0.110207377,0.045775242,0.074250904,0.03700325,2.22E-16,0.067902996,0.027239633,0.108241642,0.080363319,2.22E-16,0.084000281,0.038080919,0.01456397,0.040310838,0.000634805,0.007108873,2.22E-16,0
0.068174759,0.009312839,0.07326563,2.22E-16,0.089060167,0.042768403,0.071156404,0.060044576,0.092514764,0.100676323,2.22E-16,2.22E-16,0.004971735,2.22E-16,0.010575481,0.025369893,0.024047901,0.060146985,0.087903369,0.076124696,0.023232818,0.05340753,0.111282697,0.052873938,0.027094674,0.115139308,0.082357391,0.006424225,0.011206843,0.022303167,0.052391745,0.100956329,0.047026763,0.08875374,0.057452813,2.22E-16,0.056085279,0.00629284,0.104969915,0.096419493,2.22E-16,0.092491609,0.057331463,0.016245315,2.22E-16,0.006425654,2.22E-16,2.22E-16,0
0.037318389,0.02480029,0.016601667,0.040129289,0.042945537,0.027535372,2.22E-16,0.094892996,0.035311792,0.021856532,0.008361741,2.22E-16,0.002350265,0.031691462,0.030301983,0.001676578,0.003306545,0.032485249,5.64E-06,2.22E-16,0.07982219,0.037801216,2.22E-16,2.22E-16,0.105426749,0.02449556,0.09478647,0.033156136,0.032216784,0.098526377,0.018482769,0.015172323,0.033952586,0.053737394,0.028945913,0.007839995,2.22E-16,0.085067697,0.123753432,0.071189383,0.034511751,0.04212383,2.22E-16,0.108132171,0.084058083,0.016204989,0.142426698,0.035531141,0
0.01116991,0.023667261,0.012458407,0.024537963,0.086421889,0.029588551,2.22E-16,0.0915304,0.071775168,0.044544451,0.003855932,2.22E-16,0.00045301,0.034995211,0.070173419,0.008825943,0.003355963,0.026002398,2.22E-16,2.22E-16,0.08100407,0.029818485,2.22E-16,2.22E-16,0.113442082,0.028826742,0.060491631,0.043090787,0.043511105,0.096171211,0.018253816,0.012060404,0.041103816,0.045536912,0.058105384,0.004627805,0.004367483,0.09792023,0.120889057,0.005472437,0.033437648,0.052809927,2.22E-16,0.102771749,0.074827463,0.026217404,0.147041369,0.039782512,0
0.015804599,0.066936525,2.22E-16,0.023062631,0.049169861,0.054105629,0.042536162,0.085186927,0.040861972,0.024283783,2.22E-16,2.22E-16,2.22E-16,0.047359284,0.045903662,7.65E-05,0.027063002,0.00374794,0.016049502,2.22E-16,0.075325114,0.015408489,0.023006351,0.09924431,0.08340829,2.22E-16,0.03035829,0.02638517,0.008934685,0.073190541,2.22E-16,0.004487606,0.007955109,0.009388691,0.056185466,0.008262275,0.004692664,0.12609453,0.112296899,0.00398242,0.084199434,0.040127152,0.011605016,0.111101206,0.116674625,0.024340383,0.138450552,0.008797309,0
0.060944483,0.021097808,0.018894347,0.029303974,0.063905304,0.028045439,2.22E-16,0.103328159,0.052695374,0.028844506,0.001625826,0.004501794,0.000799363,0.034694653,0.046307312,0.004456948,2.22E-16,0.02843464,0.000113104,2.22E-16,0.077922118,0.041271168,0.016015439,2.22E-16,0.077799492,0.03120882,0.023083988,0.047580636,0.016946696,0.087454526,2.22E-16,0.011149826,0.025247055,0.037183584,0.034198373,0.012976007,2.22E-16,0.083712789,0.136528664,0.056153992,0.044070896,0.027370084,2.22E-16,0.108604671,0.081228477,0.017530314,0.112902603,0.033051591,0
0.058352691,0.015685451,0.00783612,0.057589626,0.085128348,2.22E-16,2.22E-16,0.118152448,0.086961869,0.083617601,0.058974498,0.012596982,0.007603836,0.040952788,0.004616196,2.22E-16,0.023643964,0.039316972,0.011478717,0.003555825,0.085198298,0.00669154,0.04745005,2.22E-16,0.062665956,0.017643199,0.09808333,0.029731959,0.035289288,0.10039484,0.008469449,0.006248073,0.010361871,0.036410184,0.035850291,2.22E-16,2.22E-16,0.062030213,0.092456312,0.035213306,0.049755479,0.008840131,2.22E-16,0.134909229,0.026216199,0.007258688,0.145003524,0.002845069,0
