0.0412143,0.034417676,0.053464243,0.094909825,2.22E-16,0.032224287,0.146506364,0.023508189,0.055799703,0.101544372,2.22E-16,0.040988545,2.22E-16,2.22E-16,0.066313063,2.22E-16,0.01265538,0.0512597,0.037734013,0.004743062,0.030900956,0.046083587,0.012286583,0.02635844,0.097476859,0.055876297,0.097885278,0.010715246,2.22E-16,0.001610802,0.018141287,0.141559015,0.082318775,0.037766118,0.112760214,2.22E-16,0.030227192,0.123809308,0.042424509,0.003681607,0.008671585,0.04730904,2.22E-16,0.040610675,0.016716595,0.09157248,0.056358797,0.039335337,0
0.057265364,0.026639472,0.065973578,0.026991156,0.003239231,2.22E-16,0.013977184,0.01472587,0.140068549,0.056770353,2.22E-16,0.013644551,2.22E-16,2.22E-16,2.22E-16,0.0446078,0.028028915,2.22E-16,0.059489394,2.22E-16,0.000499945,0.053968686,2.22E-16,0.103343671,2.22E-16,0.088116487,0.052448749,0.105644471,0.055262884,0.074283668,0.065513363,0.020406358,0.016914129,0.029023603,0.029525615,0.092258001,0.135351182,0.004386835,0.045124446,0.035542744,0.005581826,0.060821374,0.0040348,0.141297405,0.130124575,0.000327648,0.10779903,0.087817252,0
0.015792336,2.22E-16,0.060644799,0.022977949,2.22E-16,0.000424352,0.076285416,0.037065236,0.167804376,0.094624427,2.22E-16,0.006204455,2.22E-16,0.062269945,0.020805765,0.020920737,0.022188967,2.22E-16,0.067809976,0.030024652,0.074812054,0.035466607,2.22E-16,0.082144878,2.22E-16,0.06958674,0.105830886,0.101549283,0.046877865,0.002652381,0.055532112,0.005292183,0.00163254,0.096101461,2.22E-16,0.003187085,0.139875148,0.001580908,0.050556878,0.113591641,2.22E-16,0.055269742,2.22E-16,0.135839968,0.042717642,0.080047198,0.073229445,0.103171799,0
0.088053819,2.22E-16,2.22E-16,0.037269791,2.22E-16,0.00054934,2.22E-16,0.021621626,0.169917211,0.074681976,2.22E-16,0.050099347,2.22E-16,0.001529385,0.030131589,0.016486416,0.064004838,2.22E-16,0.093531258,2.22E-16,0.061371621,0.003588197,0.00050533,0.107522032,2.22E-16,0.08903058,0.00839707,0.114658279,0.0196539,0.04202059,0.079013335,0.016089503,2.22E-16,0.050634295,0.038115519,3.87E-05,0.11449273,2.22E-16,0.060210919,0.049298271,0.024909474,0.04876236,2.22E-16,0.172351725,0.132435407,0.07900677,0.062890469,0.107986894,0
0.03182732,0.001785834,0.020590963,0.026999989,2.22E-16,0.008099536,2.22E-16,0.03076297,0.16952755,0.059757285,2.22E-16,0.091738487,2.22E-16,2.22E-16,0.038010617,0.026043638,0.032437888,0.039605149,0.095166489,2.22E-16,2.22E-16,0.002265554,1.09E-05,0.088613571,0.01382296,0.089696041,0.061183884,0.099114598,0.024631282,2.22E-16,0.076534006,0.00274072,2.22E-16,0.052487207,0.061019152,0.060366087,0.086335427,2.22E-16,0.069111928,0.03796405,2.22E-16,0.059566228,4.09E-05,0.176022166,0.063728757,0.064839131,0.070655718,0.127010335,0
0.071723504,0.024991016,0.094117294,0.016609718,0.046416147,0.00347338,0.031958857,0.028963679,0.153874896,0.006579382,2.22E-16,0.019068372,2.22E-16,2.22E-16,0.026158492,0.047648897,0.070078162,2.22E-16,0.093507203,2.22E-16,0.047297292,0.001165842,2.22E-16,0.088807507,0.000953461,0.07986549,0.074372354,0.115317787,0.056320879,0.026154106,0.069137378,0.000471764,0.020043319,0.043531231,0.069023255,0.084578348,0.104648931,0.004106457,0.067997927,0.06202649,0.004545453,0.026163985,2.22E-16,0.127215345,0.05946929,0.097675969,0.065907658,0.123917337,0
2.22E-16,0.07473489,0.065497995,0.115059838,2.22E-16,0.014925291,0.147508468,0.022781473,2.22E-16,0.117278064,2.22E-16,0.068160292,2.22E-16,0.033008903,0.089042346,0.035503667,2.22E-16,0.002941301,0.022463422,0.05920761,0.058893869,2.22E-16,2.22E-16,0.141367129,0.095472731,0.021689969,0.049521001,0.046047502,0.058842244,0.077247259,0.130880253,0.063942264,0.074452747,0.071251252,0.14851539,0.083839749,2.22E-16,0.118429381,0.001106264,0.054227744,2.22E-16,0.013502566,2.22E-16,0.037871321,2.22E-16,0.097870975,2.22E-16,0.000192662,0
0.006540991,2.22E-16,0.023691605,0.015489486,2.22E-16,2.22E-16,0.012073186,0.014811298,0.049597689,0.12695675,2.22E-16,0.046786564,0.000384994,2.22E-16,0.046674934,0.017918928,0.098499863,0.063962016,2.22E-16,2.22E-16,0.084205727,2.22E-16,2.22E-16,0.031961351,2.22E-16,0.082658125,0.006586819,0.101961039,0.022536314,0.004965795,0.02002682,0.016420205,0.004089134,0.081599644,0.039663936,0.039872207,0.118741248,2.22E-16,0.183967721,0.139935069,2.22E-16,0.061163946,2.22E-16,0.163828273,0.121763201,0.102140699,0.072982969,0.085124978,0
0.078411902,2.22E-16,0.032272342,0.012820334,2.22E-16,7.13E-05,0.006051954,0.005805949,0.058850624,0.053076989,2.22E-16,0.079309049,2.22E-16,2.22E-16,0.038550892,0.111974336,0.035049294,0.145798523,2.22E-16,2.22E-16,0.028480904,2.22E-16,0.000936635,0.01124945,0.001734239,0.07992576,0.082552521,0.03930838,0.037002635,0.054635745,0.021058815,0.007414361,2.22E-16,0.034421682,0.032230812,0.071552234,0.103040312,2.22E-16,0.153819727,0.160796677,2.22E-16,0.049236577,2.22E-16,0.174711338,0.143765615,0.042816045,0.083638496,0.079817007,0
0.116594426,2.22E-16,0.047116069,0.000405666,2.22E-16,2.22E-16,0.010566487,0.01193564,0.036608692,0.069540014,2.22E-16,0.043488063,0.000104145,2.22E-16,0.052826849,0.075040757,0.130030605,0.066883086,2.22E-16,0.004674363,0.051506534,2.22E-16,2.22E-16,0.054830203,2.22E-16,0.069023332,0.036004447,0.07829237,0.017899273,0.000156598,2.22E-16,0.027109775,0.031771135,0.093701472,0.051224207,0.035558666,0.091511342,0.000730436,0.204118494,0.136219909,2.22E-16,0.091254019,2.22E-16,0.150955845,0.150849213,0.084606256,0.097729551,0.075214865,0
