0.614273658,0.497043039,0.434069264,0.994296362,0.300973277,0.601442762,0.576814622,0.791319013,0,0.530375937,0.363025784,0.625176087,0.591645587,0.504875075,0.513686377,0.586016107,0.995878633,0,0.433087051,0.545175196,0.578595285,0.66810131,0.592049142,0.428641127,0.992774524,0.443994466,0.473069119,0.380552434,0.606952371,0.623883277,0.418507068,0.543696271,1,0.556038606,0.533481181,0,0.592285535,0.407976861,0.839624372,0.669147949,0.136483878,0.402883264,0.535737823,0.56972086,0.656007069,0.996078431,0.347262839,0.380561651,0
0.878776184,0.72898659,0.112809681,0.528957217,0.114820664,0.914015554,0.223194426,0.501440856,0,0.990186867,0.238579526,0.300170906,0.982528454,0.107082045,0.470578276,0.292502251,0.586734088,0,0.108296104,0.982628783,0.982638311,0.993795407,0.821300471,0.148151068,0.365561919,0.367926534,0.741557604,0.145259184,0.684354617,0.860797935,0.421265528,0.153829953,1,0.393712934,0.27998036,0,0.956419361,0.268596033,0.988013251,0.985449504,0.064925268,0.317887926,0.724589473,0.815475537,0.796128351,0.357793494,0.19950159,0.547074382,0
0.861648248,0.765248484,0.163893225,0.546372663,0.160149436,0.937835335,0.229660309,0.486778025,0,0.992128071,0.257598954,0.264339265,0.990373789,0.514338969,0.459846004,0.307045984,0.590285744,0,0.169958615,0.982233617,0.977038591,0.999424265,0.802871589,0.152846038,0.35801245,0.384032782,0.739333753,0.389575128,0.686939243,0.852763601,0.426155526,0.212895557,1,0.442763681,0.239799169,0,0.932907254,0.252890217,0.982391691,0.983898628,0.164453271,0.355422873,0.72704409,0.79697523,0.822902985,0.366576868,0.186823595,0.547477394,0
0.976485511,0.771785464,0.083956787,0.405094563,0.077955293,0.986512267,0.164458737,0.510888195,0,0.989037961,0.189710895,0.292484518,0.997666657,0.088137668,0.401195224,0.332341745,0.395290153,0,0.092426071,0.989050444,0.99571656,0.99780249,0.898712625,0.155442827,0.275280434,0.379467303,0.777641314,0.117634033,0.759683392,0.877454311,0.425277834,0.209824086,1,0.282606905,0.315466046,0,0.99994176,0.263525171,0.966524856,0.950404996,0.141628433,0.265178108,0.721728167,0.892061221,0.86141708,0.314848431,0.200098,0.515656858,0
0.943383129,0.749511982,0.088714226,0.477439665,0.097912333,0.94819086,0.212351382,0.561552137,0,0.985140678,0.192120177,0.279266546,0.988367029,0.094800883,0.393001223,0.328910856,0.413814727,0,0.135823008,0.99173627,0.982087706,0.99646494,0.875600364,0.122529636,0.291901096,0.36019112,0.747720846,0.126974753,0.709847279,0.854894307,0.424274757,0.161500855,1,0.305294177,0.311204126,0,0.998406105,0.267064403,0.94213388,0.904983645,0.140857409,0.270302648,0.729678499,0.88189849,0.856491614,0.322685422,0.180681964,0.493517376,0
0.925164223,0.713641399,0.097415014,0.651875387,0.099361987,0.911160186,0.341687687,0.492233871,0,0.965065879,0.238426134,0.230409171,0.986817346,0.138779406,0.465651136,0.307916897,0.668915182,0,0.143983063,0.931318565,0.97654587,0.992596543,0.835808926,0.148314094,0.476193258,0.395601714,0.752695009,0.191614814,0.632583283,0.857793493,0.98636435,0.233159826,1,0.548096493,0.261636021,0,0.976965103,0.237923298,0.966935785,0.981022072,0.163615797,0.317388927,0.656027803,0.817542246,0.83442379,0.46183904,0.207240848,0.525770575,0
0.614045495,0.259047025,0.442416239,0.999959675,0.307838602,0.221357572,0.821633426,0.637568932,0,0.55700015,0.329238144,0.681262827,0.371207139,0.649236199,0.495083345,0.347540377,1,0,0.40521855,0.615403472,0.633044446,0.377354736,0.424001103,0.400323596,0.986086767,0.48160962,0.546224236,0.428095306,0.234454321,0.656102742,0.989875118,0.542820027,1,0.64966343,0.338057079,0,0.524263118,0.543114957,0.781851724,0.750335344,0.134941831,0.44818525,0.571872735,0.320331631,0.888717177,0.985414807,0.667957932,0.473984587,0
0.714104419,0.596203049,0.097535739,0.39971166,0.070142499,0.645957986,0.184244703,0.435425584,0,0.960140992,0.155733161,0.20833394,0.879312765,0.090252295,0.35875974,0.876466765,0.409529509,0,0.127175706,0.981011626,0.990820745,0.948008849,0.982775318,0.16141045,0.279714657,0.333991646,0.637982091,0.124350379,0.452071713,0.711877294,0.987367426,0.157948076,1,0.207915927,0.143070718,0,0.999239234,0.161087945,0.928004008,0.774985494,0.070721136,0.246106738,0.644709263,0.996700077,0.886241308,0.289447009,0.129364664,0.435580694,0
0.701988779,0.599967389,0.096349079,0.376185315,0.09710658,0.662083325,0.163191977,0.470330049,0,0.966667758,0.146432849,0.202525201,0.870233419,0.076618026,0.356167323,0.87856597,0.418576236,0,0.12785108,0.987733632,0.978085539,0.95298737,0.9771451,0.11916171,0.270035248,0.333173407,0.644470002,0.12594277,0.409933095,0.699170602,0.986740504,0.114861406,1,0.201758699,0.149144086,0,0.9990767,0.186159516,0.927830044,0.768965685,0.02525762,0.247053942,0.622867938,0.997037804,0.908068588,0.28438049,0.172367749,0.433342621,0
0.690998772,0.616207042,0.104329593,0.440377429,0.105338234,0.666300801,0.225071258,0.496652898,0,0.971457825,0.158321427,0.205762828,0.870322447,0.083480535,0.383695726,0.944585273,0.579774519,0,0.105956768,0.98580203,0.977494492,0.949056186,0.954945005,0.126233007,0.377928705,0.347379095,0.653078653,0.140664816,0.441733136,0.718791445,0.977712816,0.157045933,1,0.319793812,0.177676736,0,0.998801874,0.192765325,0.94877166,0.836402993,0.035546729,0.245599298,0.689583722,0.996614828,0.902034059,0.365113908,0.214105849,0.443306118,0
0.545573425,0.48871529,0.428899574,0.996330616,0.260598217,0.618533153,0.624956173,0.788064575,0,0.52281782,0.33539736,0.628206826,0.66710519,0.576285235,0.46252381,0.547261416,0.995658784,0,0.361740199,0.616039066,0.605268781,0.664531578,0.517492006,0.364782726,0.994033388,0.386764428,0.525669754,0.408832039,0.645601062,0.598964132,0.98912281,0.530022057,1,0.560834155,0.555537966,0,0.523465492,0.369335041,0.962918669,0.668956903,0.136483878,0.419246828,0.588959348,0.488558977,0.791062618,0.996078431,0.308008349,0.438309309,0
0.55706601,0.439618586,0.396055265,0.995963235,0.259561554,0.508013883,0.54495944,0.790829947,0,0.44366435,0.299350053,0.581085895,0.587369562,0.474261632,0.454460384,0.563605892,1,0,0.358325438,0.550124335,0.769948408,0.587360958,0.504173315,0.351921766,0.92552916,0.382814837,0.523511835,0.329804888,0.541894373,0.536096484,0.985737427,0.514335283,1,0.42458023,0.478712083,0,0.521328619,0.34953724,0.858685926,0.79254294,0.11578595,0.34331011,0.449243814,0.466102441,0.748021971,0.912363833,0.287021656,0.429359425,0
0.58775442,0.52988087,0.348282459,0.890346887,0.18494581,0.593990847,0.337329133,0.70489374,0,0.834622787,0.243555107,0.562422019,0.753615402,0.366230648,0.347218355,0.456978462,0.999194938,0,0.301591988,0.948198174,0.955965405,0.764546711,0.807782997,0.304766349,0.443639905,0.308022304,0.554823154,0.171026783,0.534885341,0.58535722,0.987367426,0.460408145,1,0.24450817,0.385011446,0,0.866683024,0.28234388,0.849148493,0.806900426,0.12202059,0.289081464,0.476502401,0.990507132,0.765607921,0.40870911,0.215080563,0.397033685,0
0.663388484,0.603726624,0.11211544,0.389901428,0.054897332,0.691858567,0.162031498,0.476319225,0,0.963758815,0.185668388,0.284457075,0.913319892,0.091589447,0.367189879,0.990111354,0.423630171,0,0.09746034,0.993508432,0.973670027,0.968998212,0.943120915,0.120358291,0.263641028,0.330155906,0.62560644,0.131107435,0.462975806,0.767375368,0.988119734,0.161882552,1,0.199439627,0.133416186,0,0.998334297,0.166376871,0.91348796,0.816390143,0.19151874,0.226894958,0.723628459,0.996098695,0.977035387,0.271236895,0.125628322,0.448914262,0
0.715440259,0.624213278,0.238685548,0.409043686,0.103019539,0.720256196,0.618310738,0.472328692,0,0.984405028,0.153916367,0.279466565,0.925464547,0.086829877,0.375007473,0.973813507,0.434928389,0,0.16070277,0.991429378,0.975677702,0.984881418,0.995724921,0.111545918,0.302452276,0.338590155,0.670259143,0.149888886,0.490294558,0.77263734,0.990251271,0.209017137,1,0.325519082,0.176915515,0,0.998963591,0.138347792,0.963651768,0.855784464,0.097786604,0.349467473,0.707317146,0.995435008,0.977448363,0.281942765,0.176721899,0.466377191,0
0.968848281,0.665644086,0.166535897,0.488225936,0.116057996,0.73996956,0.323636049,0.864314236,0,0.979683733,0.126252845,0.900137324,0.946293214,0.165857369,0.592275798,0.913375764,0.516395032,0,0.183599685,0.992899802,0.9912999,0.979254942,0.595754925,0.17843123,0.321020595,0.361159328,0.82793517,0.155069376,0.469933011,0.944070269,0.993511269,0.347147981,1,0.328822702,0.217126674,0,0.990805974,0.221667999,0.960110961,0.889470348,0.067052178,0.299195713,0.756628256,0.945775672,0.961077645,0.319918769,0.206980464,0.564275231,0
0.752288191,0.629897122,0.270189295,0.913433483,0.146367805,0.696524638,0.346767078,0.879331868,0,0.964489511,0.215692437,0.602616385,0.930929122,0.426260081,0.39510803,0.757305615,0.99597469,0,0.278219317,0.991467727,0.992409269,0.979015464,0.991191344,0.266182018,0.374775193,0.331762345,0.7052698,0.163893555,0.673772011,0.718816591,0.994388961,0.497244798,1,0.196815669,0.419231336,0,0.998645331,0.320366342,0.96229173,0.872148387,0.094051197,0.33113885,0.703985243,0.745566165,0.904948189,0.387572369,0.20435111,0.452738751,0
0.901404336,0.682176851,0.106650509,0.441396451,0.099487985,0.939377313,0.177987874,0.522887162,0,0.979087005,0.161234487,0.259973297,0.992538325,0.086552244,0.366923295,0.341557886,0.478493346,0,0.118534251,0.996890368,0.99254538,0.996129639,0.866642791,0.1360533,0.301955266,0.332873842,0.734085284,0.124563198,0.689917598,0.825044367,0.994388961,0.171462461,1,0.231723826,0.274540298,0,0.972734292,0.212704564,0.972521808,0.802864788,0.102798258,0.240569829,0.696964737,0.910105313,0.870686648,0.294837669,0.174098278,0.474567676,0
